Grupo,Familia,Genero,Nombre_cientifico_del_taxon,Categoria_taxonomica,Endemismo_para_Colombia,Nativa_para_Colombia,Estado_de_amenaza,Distribucion,Especimen_representativo,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Angiospermas,Juncaceae,Juncus,Juncus capillaceus Lam.,especie,0,1,No evaluada,Nativa,"Mora-O., L.E. 858 (COL) 1959",BestMatch,9.42329,Exact,0,Juncus capillaceus Lam.,Juncus capillaceus Lam.,Juncus capillaceus,3QTKK,Juncus capillaceus Lam.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus capillaceus,
Angiospermas,Juncaceae,Juncus,Juncus cyperoides Laharpe,especie,0,1,No evaluada,Nativa,"García-Barriga, H. 17197B (COL) 1959",BestMatch,9.42329,Exact,0,Juncus cyperoides Laharpe,Juncus cyperoides Laharpe,Juncus cyperoides,3QTMB,Juncus cyperoides Laharpe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus cyperoides,
Angiospermas,Juncaceae,Juncus,Juncus densiflorus Kunth,especie,0,1,Preocupación menor,Nativa,"Duque-Jaramillo, J.M. 2775 (COL) 1946",BestMatch,9.42329,Exact,0,Juncus densiflorus Kunth,Juncus densiflorus Kunth,Juncus densiflorus,3QTMK,Juncus densiflorus Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus densiflorus,
Angiospermas,Juncaceae,Juncus,Juncus dudleyi Wiegand,especie,0,0,Preocupación menor,No Nativa,"André, É. 1369 (K)",BestMatch,9.42329,Exact,0,Juncus dudleyi Wiegand,Juncus dudleyi Wiegand,Juncus dudleyi,3QTND,Juncus dudleyi Wiegand,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus dudleyi,
Angiospermas,Juncaceae,Juncus,Juncus ebracteatus E.Mey.,especie,0,1,No evaluada,Nativa,Anónimo s.n. (COL),BestMatch,9.42329,Exact,0,Juncus ebracteatus E.Mey.,Juncus ebracteatus E.Mey.,Juncus ebracteatus,3QTNK,Juncus ebracteatus E.Mey.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus ebracteatus,
Angiospermas,Juncaceae,Juncus,Juncus echinocephalus Balslev,especie,0,1,Preocupación menor,Nativa,"Pedraza, P. 222 (COL) 1998",BestMatch,9.42329,Exact,0,Juncus echinocephalus Balslev,Juncus echinocephalus Balslev,Juncus echinocephalus,3QTNN,Juncus echinocephalus Balslev,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus echinocephalus,
Angiospermas,Juncaceae,Juncus,Juncus ecuadoriensis Balslev,especie,0,1,Preocupación menor,Nativa,"Vargas-R., O. 12 (COL) 1980",BestMatch,9.42329,Exact,0,Juncus ecuadoriensis Balslev,Juncus ecuadoriensis Balslev,Juncus ecuadoriensis,3QTNQ,Juncus ecuadoriensis Balslev,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus ecuadoriensis,
Angiospermas,Juncaceae,Juncus,Juncus effusus L.,especie,0,1,Preocupación menor,Nativa,"Martínez-P., M.L. 4 (COL) 2011",BestMatch,9.42329,Exact,0,Juncus effusus L.,Juncus effusus L.,Juncus effusus,3QTNS,Juncus effusus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus effusus,
Angiospermas,Juncaceae,Juncus,Juncus imbricatus Laharpe,especie,0,1,No evaluada,Nativa,"Hoyos-R., M.A. 26 (COL) 2003",BestMatch,9.42329,Exact,0,Juncus imbricatus Laharpe,Juncus imbricatus Laharpe,Juncus imbricatus,3QTSV,Juncus imbricatus Laharpe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus imbricatus,
Angiospermas,Juncaceae,Juncus,Juncus microcephalus Kunth,especie,0,1,Preocupación menor,Nativa,"Martínez-P., M.L. 1 (COL) 2011",BestMatch,9.42329,Exact,0,Juncus microcephalus Kunth,Juncus microcephalus Kunth,Juncus microcephalus,3QTX9,Juncus microcephalus Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus microcephalus,
Angiospermas,Juncaceae,Juncus,Juncus ramboi Barros,especie,0,1,No evaluada,Nativa,"Martínez-P., M.L. 3 (COL) 2011",BestMatch,9.42329,Exact,0,Juncus ramboi Barros,Juncus ramboi Barros,Juncus ramboi,6NGV6,Juncus ramboi Barros,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus ramboi,
Angiospermas,Juncaceae,Juncus,Juncus stipulatus Nees & Meyen,especie,0,1,No evaluada,Nativa,"Cleef, A.M. 3639 (COL) 1972",BestMatch,9.42329,Exact,0,Juncus stipulatus Nees & Meyen,Juncus stipulatus Nees & Meyen,Juncus stipulatus,6NH8Y,Juncus stipulatus Nees & Meyen,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus stipulatus,
Angiospermas,Juncaceae,Juncus,Juncus tenuis Willd.,especie,0,0,Preocupación menor,No Nativa,"Figueroa-C., Y. 910 (COL) 2005",BestMatch,9.42329,Exact,0,Juncus tenuis Willd.,Juncus tenuis Willd.,Juncus tenuis,6NGWJ,Juncus tenuis Willd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus tenuis,
Angiospermas,Juncaceae,Luzula,Luzula gigantea Desv.,especie,0,1,No evaluada,Nativa,"Campo, S. del 1 (COL) 2010",BestMatch,9.42329,Exact,0,Luzula gigantea Desv.,Luzula gigantea Desv.,Luzula gigantea,3WHFH,Luzula gigantea Desv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Luzula|Luzula gigantea,
Angiospermas,Juncaceae,Luzula,Luzula racemosa Desv.,especie,0,1,No evaluada,Nativa,"Campo, S. del 2 (COL) 2010",BestMatch,9.42329,Exact,0,Luzula racemosa Desv.,Luzula racemosa Desv.,Luzula racemosa,3WHJS,Luzula racemosa Desv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Luzula|Luzula racemosa,
Angiospermas,Juncaceae,Luzula,Luzula vulcanica Liebm.,especie,0,1,No evaluada,Nativa,"Cleef, A.M. 2579 (COL) 1972",BestMatch,9.42329,Exact,0,Luzula vulcanica Liebm.,Luzula vulcanica Liebm.,Luzula vulcanica,3WHL6,Luzula vulcanica Liebm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Luzula|Luzula vulcanica,
Angiospermas,Juncaginaceae,Triglochin,Triglochin scilloides (Poir.) Mering & Kadereit,especie,0,1,No evaluada,Nativa,"Giraldo-Cañas, D. 3965 (COL) 2005",BestMatch,9.42329,Exact,0,Triglochin scilloides (Poir.) Mering & Kadereit,Triglochin scilloides (Poir.) Mering & Kadereit,Triglochin scilloides,58QMT,Triglochin scilloides (Poir.) Mering & Kadereit,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Juncaginaceae|Triglochin|Triglochin scilloides,
Angiospermas,Lamiaceae,Aegiphila,Aegiphila alba Moldenke,especie,0,1,No evaluada,Nativa,"Fernández-Alonso, J.L. 24453 (COL) 2006",BestMatch,9.42329,Exact,0,Aegiphila alba Moldenke,Aegiphila alba Moldenke,Aegiphila alba,64XHP,Aegiphila alba Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Aegiphila|Aegiphila alba,
Angiospermas,Lamiaceae,Aegiphila,Aegiphila bogotensis (Spreng.) Moldenke,especie,0,1,Preocupación menor,Nativa,"Hoyos-R., M.A. 22 (COL) 2003",BestMatch,9.42329,Exact,0,Aegiphila bogotensis (Spreng.) Moldenke,Aegiphila bogotensis (Spreng.) Moldenke,Aegiphila bogotensis,64XHY,Aegiphila bogotensis (Spreng.) Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Aegiphila|Aegiphila bogotensis,
Angiospermas,Lamiaceae,Agastache,Agastache rugosa (Fisch. & C.A. Mey.) Kuntze,especie,0,0,No evaluada,No,"Rodríguez, Ángela et al. 2229 (HJBB)",BestMatch,9.42329,Exact,0,Agastache rugosa (Fisch. & C.A. Mey.) Kuntze,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,Agastache rugosa,5TQ6J,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Agastache|Agastache rugosa,
Angiospermas,Lamiaceae,Ajuga,Ajuga genevensis L.,especie,0,0,No evaluada,No Nativa,"Idrobo, J.M. 11948 (COL) 1996",BestMatch,9.42329,Exact,0,Ajuga genevensis L.,Ajuga genevensis L.,Ajuga genevensis,BDNP,Ajuga genevensis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajuga|Ajuga genevensis,
Angiospermas,Lamiaceae,Ajuga,Ajuga pyramidalis L.,especie,0,0,No evaluada,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42329,Exact,0,Ajuga pyramidalis L.,Ajuga pyramidalis L.,Ajuga pyramidalis,BDR4,Ajuga pyramidalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajuga|Ajuga pyramidalis,
Angiospermas,Lamiaceae,Ajuga,Ajuga reptans L.,especie,0,0,No evaluada,No Nativa,"Caicedo, G.R. 18 (HPUJ) 1995",BestMatch,9.42329,Exact,0,Ajuga reptans L.,Ajuga reptans L.,Ajuga reptans,65V5Y,Ajuga reptans L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajuga|Ajuga reptans,
Angiospermas,Lamiaceae,Clerodendrum,Clerodendrum chinense (Osbeck) Mabb.,especie,0,0,No evaluada,No,"Marín, César 6374 (HJBB)",BestMatch,9.42329,Exact,0,Clerodendrum chinense (Osbeck) Mabb.,Clerodendrum chinense (Osbeck) Mabb.,Clerodendrum chinense,5YYGN,Clerodendrum chinense (Osbeck) Mabb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Clerodendrum|Clerodendrum chinense,
Angiospermas,Lamiaceae,Clinopodium,Clinopodium brownei (Sw.) Kuntze,especie,0,1,Preocupación menor,Nativa,"Cuatrecasas, J. 483 (MO) 1938",BestMatch,9.42329,Exact,0,Clinopodium brownei (Sw.) Kuntze,Clinopodium brownei (Sw.) Kuntze,Clinopodium brownei,W6PH,Clinopodium brownei (Sw.) Kuntze,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Clinopodium|Clinopodium brownei,
Angiospermas,Lamiaceae,Clinopodium,Clinopodium nubigenum (Kunth) Kuntze,especie,0,1,No evaluada,Nativa,"Pedraza-Peñalosa, P., Betancur, J., & Franco-Rosselli, M. del P. (2004)",BestMatch,9.42329,Exact,0,Clinopodium nubigenum (Kunth) Kuntze,Clinopodium nubigenum (Kunth) Kuntze,Clinopodium nubigenum,5YZRT,Clinopodium nubigenum (Kunth) Kuntze,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Clinopodium|Clinopodium nubigenum,
Angiospermas,Lamiaceae,Coleus,Coleus amboinicus Lour.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 915A (JBB) 2015",BestMatch,9.42329,Exact,0,Coleus amboinicus Lour.,Coleus amboinicus Lour.,Coleus amboinicus,X22L,Coleus amboinicus Lour.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Coleus|Coleus amboinicus,
Angiospermas,Lamiaceae,Coleus,Coleus comosus Hochst. ex Gürke,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 2544 (JBB) 2019",BestMatch,9.42329,Exact,0,Coleus comosus Hochst. ex Gürke,Coleus comosus Hochst. ex Gürke,Coleus comosus,CD3MG,Coleus comosus Hochst. ex Gürke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Coleus|Coleus comosus,
Angiospermas,Lamiaceae,Coleus,Coleus forsteri (Benth.) A.J.Paton,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1849 (JBB) 2015",BestMatch,9.42329,Exact,0,Coleus forsteri (Benth.) A.J.Paton,Coleus forsteri (Benth.) A.J.Paton,Coleus forsteri,8XY5M,Coleus forsteri (Benth.) A.J.Paton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Coleus|Coleus forsteri,
Angiospermas,Lamiaceae,Coleus,Coleus scutellarioides (L.) Benth.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1196 (JBB) 2015",BestMatch,9.42329,Exact,0,Coleus scutellarioides (L.) Benth.,Coleus scutellarioides (L.) Benth.,Coleus scutellarioides,5ZLNT,Coleus scutellarioides (L.) Benth.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Coleus|Coleus scutellarioides,
Angiospermas,Lamiaceae,Cornutia,Cornutia pyramidata L.,especie,0,1,No evaluada,Si,"Marín, César 6287 (HJBB)",BestMatch,9.42329,Exact,0,Cornutia pyramidata L.,Cornutia pyramidata L.,Cornutia pyramidata,YGR8,Cornutia pyramidata L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Cornutia|Cornutia pyramidata,
Angiospermas,Lamiaceae,Holmskioldia,Holmskioldia sanguinea Retz.,especie,0,0,No evaluada,No Nativa,"Osorio-Olarte, J., Uribe-Botero, E., & Molina-Prieto, L. F. (1998)",BestMatch,9.42329,Exact,0,Holmskioldia sanguinea Retz.,Holmskioldia sanguinea Retz.,Holmskioldia sanguinea,6LY86,Holmskioldia sanguinea Retz.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Holmskioldia|Holmskioldia sanguinea,
Angiospermas,Lamiaceae,Lamiastrum,Lamiastrum galeobdolon (L.) Ehrend. & Polatschek,especie,0,0,No evaluada,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42295,Exact,0,Lamiastrum galeobdolon (L.) Ehrend. & Polatschek,Lamiastrum galeobdolon (L.) Ehrend. & Polatschek,Lamiastrum galeobdolon,3RZZS,Lamium galeobdolon (L.) L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamium|Lamium galeobdolon,
Angiospermas,Lamiaceae,Lamium,Lamium amplexicaule L.,especie,0,0,Preocupación menor,No Nativa,"Fernández-Alonso, J.L. 21015 (COL) 2003",BestMatch,9.42329,Exact,0,Lamium amplexicaule L.,Lamium amplexicaule L.,Lamium amplexicaule,6NW79,Lamium amplexicaule L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamium|Lamium amplexicaule,
Angiospermas,Lamiaceae,Lavandula,Lavandula stoechas L.,especie,0,0,,No,"Marín, César 6562 (HJBB)",BestMatch,9.42329,Exact,0,Lavandula stoechas L.,Lavandula stoechas L.,Lavandula stoechas,3SNFT,Lavandula stoechas L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lavandula|Lavandula stoechas,
Angiospermas,Lamiaceae,Leonotis,Leonotis leonurus (L.) R. Br.,especie,0,0,No evaluada,No,"Marín, César 6231 (HJBB)",BestMatch,9.42329,Exact,0,Leonotis leonurus (L.) R. Br.,Leonotis leonurus (L.) R.Br.,Leonotis leonurus,3T6MY,Leonotis leonurus (L.) R.Br.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Leonotis|Leonotis leonurus,
Angiospermas,Lamiaceae,Leonotis,Leonotis nepetifolia (L.) R.Br.,especie,0,0,Preocupación menor,No Nativa,"Fernández-Alonso, J.L. 28070 (COL) 2009",BestMatch,9.42329,Exact,0,Leonotis nepetifolia (L.) R.Br.,Leonotis nepetifolia (L.) R.Br.,Leonotis nepetifolia,6P8HS,Leonotis nepetifolia (L.) R.Br.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Leonotis|Leonotis nepetifolia,
Angiospermas,Lamiaceae,Lepechinia,Lepechinia betonicifolia (Lam.) Epling,especie,0,1,Vulnerable,Nativa,"Fernández-Alonso, J.L. 21904 (COL) 2004",BestMatch,9.42329,Exact,0,Lepechinia betonicifolia (Lam.) Epling,Lepechinia betonicifolia (Lam.) Epling,Lepechinia betonicifolia,3T8XY,Lepechinia betonicifolia (Lam.) Epling,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lepechinia|Lepechinia betonicifolia,
Angiospermas,Lamiaceae,Lepechinia,Lepechinia bullata (Kunth) Epling,especie,0,1,Preocupación menor,Nativa,"García-Barriga, H. 1022 (COL)",BestMatch,9.42329,Exact,0,Lepechinia bullata (Kunth) Epling,Lepechinia bullata (Kunth) Epling,Lepechinia bullata,3T8XZ,Lepechinia bullata (Kunth) Epling,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lepechinia|Lepechinia bullata,
Angiospermas,Lamiaceae,Lepechinia,Lepechinia conferta (Benth.) Epling,especie,0,1,Preocupación menor,Nativa,"Cuatrecasas, J. 5142 (COL) 1939",BestMatch,9.42329,Exact,0,Lepechinia conferta (Benth.) Epling,Lepechinia conferta (Benth.) Epling,Lepechinia conferta,6P7XR,Lepechinia conferta (Benth.) Epling,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lepechinia|Lepechinia conferta,
Angiospermas,Lamiaceae,Lepechinia,Lepechinia salviifolia (Kunth) Epling,especie,0,1,No evaluada,Nativa,"Estupiñán, A.C. 3 (COL) 2004",BestMatch,9.42329,Exact,0,Lepechinia salviifolia (Kunth) Epling,Lepechinia salviifolia (Kunth) Epling,Lepechinia salviifolia,3T8ZB,Lepechinia salviifolia (Kunth) Epling,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lepechinia|Lepechinia salviifolia,
Angiospermas,Lamiaceae,Lepechinia,Lepechinia schiedeana (Schltdl.) Vatke,especie,0,1,No evaluada,Nativa,"Idrobo, J.M. 418 (COL) 1950",BestMatch,9.42329,Exact,0,Lepechinia schiedeana (Schltdl.) Vatke,Lepechinia schiedeana (Schltdl.) Vatke,Lepechinia schiedeana,3T8ZC,Lepechinia schiedeana (Schltdl.) Vatke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lepechinia|Lepechinia schiedeana,
Angiospermas,Lamiaceae,Lepechinia,Lepechinia vulcanicola J.R.I.Wood,especie,0,1,Vulnerable,Nativa,"Morales, Gustavo 3258 (JBB) 2012",BestMatch,9.42329,Exact,0,Lepechinia vulcanicola J.R.I.Wood,Lepechinia vulcanicola J.R.I.Wood,Lepechinia vulcanicola,3T8ZN,Lepechinia vulcanicola J.R.I.Wood,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lepechinia|Lepechinia vulcanicola,
Angiospermas,Lamiaceae,Marrubium,Marrubium vulgare L.,especie,0,0,No evaluada,No Nativa,"Van der Hammen, T. 459 (COL) 1952",BestMatch,9.42329,Exact,0,Marrubium vulgare L.,Marrubium vulgare L.,Marrubium vulgare,3Y8KQ,Marrubium vulgare L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Marrubium|Marrubium vulgare,
Angiospermas,Lamiaceae,Melissa,Melissa officinalis L.,especie,0,0,No evaluada,No Nativa,"Mejía, A. 3 (COL) 2009",BestMatch,9.42329,Exact,0,Melissa officinalis L.,Melissa officinalis L.,Melissa officinalis,3ZJGV,Melissa officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Melissa|Melissa officinalis,
Angiospermas,Lamiaceae,Mentha,Mentha × piperita L.,hibrido,0,0,No evaluada,No Nativa,"Giraldo-Quintero, S.E. 7 (HPUJ) 2013",BestMatch,9.42329,Exact,0,Mentha × piperita L.,Mentha × piperita L.,Mentha × piperita,72ZGR,Mentha × piperita L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Mentha|Mentha piperita,
Angiospermas,Lamiaceae,Mentha,Mentha arvensis L.,especie,0,0,Preocupación menor,No Nativa,Hno. Apolinar María s.n. (BOG),BestMatch,9.42329,Exact,0,Mentha arvensis L.,Mentha arvensis L.,Mentha arvensis,3ZRM7,Mentha arvensis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Mentha|Mentha arvensis,
Angiospermas,Lamiaceae,Mentha,Mentha longifolia (L.) Huds.,especie,0,0,Preocupación menor,No Nativa,Hno. Apolinar María s.n. (BOG),BestMatch,9.42260,Exact,0,Mentha longifolia (L.) Huds.,"Mentha longifolia (L.) Huds., 1762",Mentha longifolia,108103,"Mentha longifolia (L.) Huds., 1762",false,210,TAXREF,Biota|Plantae|Viridaeplantae|Streptophyta|Equisetopsida|Tracheophyta|Spermatophyta|Magnoliidae|Asteranae|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Mentha|Mentha longifolia,
Angiospermas,Lamiaceae,Mentha,Mentha pulegium L.,especie,0,0,No evaluada,No Nativa,"Idrobo, J.M. 6541 (COL) 1973",BestMatch,9.42329,Exact,0,Mentha pulegium L.,Mentha pulegium L.,Mentha pulegium,3ZS7B,Mentha pulegium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Mentha|Mentha pulegium,
Angiospermas,Lamiaceae,Mentha,Mentha spicata L.,especie,0,0,No evaluada,No Nativa,"Cuervo, E. 1596 (COL)",BestMatch,9.42329,Exact,0,Mentha spicata L.,Mentha spicata L.,Mentha spicata,72ZHW,Mentha spicata L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Mentha|Mentha spicata,
Angiospermas,Lamiaceae,Mentha,Mentha suaveolens Ehrh.,especie,0,0,Preocupación menor,No Nativa,"Rodríguez, Á. 1803 (JBB) 2017",BestMatch,9.42329,Exact,0,Mentha suaveolens Ehrh.,Mentha suaveolens Ehrh.,Mentha suaveolens,3ZSB4,Mentha suaveolens Ehrh.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Mentha|Mentha suaveolens,
Angiospermas,Lamiaceae,Mesosphaerum,Mesosphaerum perbullatum (Fern.Alonso) Harley & J.F.B.Pastore,especie,0,1,Vulnerable,Nativa,"Fernández-Alonso, J.L. 29063 (COL) 2010",BestMatch,9.42329,Exact,0,Mesosphaerum perbullatum (Fern.Alonso) Harley & J.F.B.Pastore,Mesosphaerum perbullatum (Fern.Alonso) Harley & J.F.B.Pastore,Mesosphaerum perbullatum,426RC,Mesosphaerum perbullatum (Fern.Alonso) Harley & J.F.B.Pastore,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Mesosphaerum|Mesosphaerum perbullatum,
Angiospermas,Lamiaceae,Minthostachys,Minthostachys mollis (Benth.) Griseb.,especie,0,1,Preocupación menor,Nativa,"Figueroa-C., Y. 722 (COL) 2005",BestMatch,9.42329,Exact,0,Minthostachys mollis (Benth.) Griseb.,Minthostachys mollis (Benth.) Griseb.,Minthostachys mollis,43K64,Minthostachys mollis (Benth.) Griseb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Minthostachys|Minthostachys mollis,
Angiospermas,Lamiaceae,Minthostachys,Minthostachys septentrionalis Schmidt-Leb.,especie,0,1,No evaluada,Si,"Villanueva-T., Boris 5598 (HJBB)",BestMatch,9.42329,Exact,0,Minthostachys septentrionalis Schmidt-Leb.,Minthostachys septentrionalis Schmidt-Leb.,Minthostachys septentrionalis,43K68,Minthostachys septentrionalis Schmidt-Leb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Minthostachys|Minthostachys septentrionalis,
Angiospermas,Lamiaceae,Moluccella,Moluccella laevis L.,especie,0,0,No evaluada,No Nativa,"Bernal, R. 3170A (COL) 2002",BestMatch,9.42329,Exact,0,Moluccella laevis L.,Moluccella laevis L.,Moluccella laevis,43YPF,Moluccella laevis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Moluccella|Moluccella laevis,
